Time (s),Torque (Nm),Position (°),Velocity (°/s)
0.108061698,0,59.9926,-4.89473
0.110049864,0,59.9757,-9.73307
0.112049430,0,59.9489,-14.5982
0.114047215,0,59.9125,-19.4576
0.116050032,0,59.8662,-24.3273
0.118036557,0,59.8107,-29.155
0.120050326,0,59.7446,-34.046
0.122054188,0,59.669,-38.9096
0.124030140,0,59.585,-43.7016
0.126050833,0,59.4893,-48.5978
0.128051179,0,59.3848,-53.4398
0.130027778,0,59.2721,-58.2191
0.132050422,0,59.147,-63.1038
0.134035378,0,59.0146,-67.8912
0.136051560,0,58.8703,-72.747
0.138049646,0,58.7178,-77.5518
0.140047577,0,58.5557,-82.3484
0.142052306,0,58.3833,-87.1528
0.144057419,0,58.2014,-91.9492
0.146053260,0,58.0107,-96.7139
0.148048321,0,57.8107,-101.467
0.150049792,0,57.6004,-106.224
0.152025447,0,57.3836,-110.91
0.154047993,0,57.1521,-115.694
0.156049365,0,56.9134,-120.416
0.158049748,0,56.6655,-125.123
0.160050166,0,56.4081,-129.817
0.162049770,0,56.1415,-134.494
0.164048290,0,55.8658,-139.155
0.166048014,0,55.5805,-143.802
0.168068259,0,55.2829,-148.482
0.170052518,0,54.9815,-153.061
0.172049857,0,54.6689,-157.654
0.174049626,0,54.3467,-162.235
0.176029871,0,54.0187,-166.752
0.178057163,0,53.6737,-171.357
0.180051151,0,53.3253,-175.867
0.182048763,0,52.9672,-180.365
0.184049792,0,52.5996,-184.848
0.186059699,0,52.2213,-189.33
0.188052161,0,51.8374,-193.75
0.190051549,0,51.4434,-198.162
0.192046235,0,51.0416,-202.54
0.194040280,0,50.6312,-206.891
0.196040018,0,50.211,-211.229
0.198041057,0,49.7818,-215.544
0.200033050,0,49.3461,-219.812
0.202041124,0,48.8982,-224.086
0.204040369,0,48.4439,-228.312
0.206020908,0,47.9855,-232.47
0.208043651,0,47.5089,-236.686
0.210043509,0,47.0294,-240.822
0.212043835,0,46.5415,-244.927
0.214023229,0,46.0507,-248.957
0.216033341,0,45.5441,-253.016
0.218043568,0,45.0294,-257.039
0.220043431,0,44.5094,-261.007
0.222042887,0,43.9817,-264.937
0.224041089,0,43.4464,-268.827
0.226043084,0,42.9024,-272.686
0.228044829,0,42.3509,-276.506
0.230044165,0,41.7924,-280.281
0.232043221,0,41.2265,-284.015
0.234046614,0,40.6519,-287.715
0.236053049,0,40.0691,-291.377
0.238046980,0,39.4827,-294.973
0.240054724,0,38.8851,-298.55
0.242052957,0,38.2833,-302.064
0.244071005,0,37.6684,-305.566
0.246050967,0,37.0583,-308.954
0.248044835,0,36.4373,-312.319
0.250043208,0,35.8082,-315.642
0.252024829,0,35.1779,-318.888
0.254038730,0,34.5307,-322.136
0.256054142,0,33.8767,-325.333
0.258052429,0,33.2219,-328.45
0.260052839,0,32.5602,-331.517
0.262049180,0,31.8939,-334.522
0.264055971,0,31.2181,-337.488
0.266054309,0,30.5394,-340.385
0.268053215,0,29.8547,-343.225
0.270053011,0,29.1641,-346.008
0.272032802,0,28.4751,-348.704
0.274050171,0,27.7676,-351.392
0.276038066,0,27.0652,-353.98
0.278049935,0,26.3491,-356.537
0.280051444,0,25.6318,-359.017
0.282051666,0,24.91,-361.433
0.284051763,0,24.1836,-363.785
0.286052456,0,23.4523,-366.072
0.288054071,0,22.7163,-368.294
0.290045511,0,21.9796,-370.438
0.292046317,0,21.2353,-372.526
0.294035399,0,20.4913,-374.534
0.296049151,0,19.7341,-376.498
0.298047519,0,18.9789,-378.376
0.300040966,0,18.2219,-380.181
0.302046657,0,17.4568,-381.926
0.304020082,0,16.7006,-383.572
0.306052761,0,15.9185,-385.195
0.308047656,0,15.1478,-386.714
0.310047549,0,14.3722,-388.165
0.312046943,0,13.594,-389.541
0.314046678,0,12.8131,-390.843
0.316050085,0,12.0282,-392.073
0.318049645,0,11.2425,-393.225
0.320046914,0,10.4555,-394.301
0.322050746,0,9.66387,-395.304
0.324048144,0,8.87289,-396.227
0.326048569,0,8.07899,-397.075
0.328051076,0,7.28268,-397.846
0.330049412,0,6.4866,-398.539
0.332048636,0,5.6889,-399.154
0.334052243,0,4.88833,-399.693
0.336051562,0,4.08852,-400.152
0.338028283,0,3.29696,-400.529
0.340048716,0,2.48724,-400.835
0.342048371,0,1.68537,-401.06
0.344051000,0,0.881963,-401.206
0.346052559,0,0.0788163,-401.272
0.348053376,0,-0.724048,-401.26
0.350049866,0,-1.52503,-401.17
0.352052241,0,-2.32808,-401
0.354036237,0,-3.12331,-400.755
0.356050951,0,-3.93023,-400.426
0.358048865,0,-4.72965,-400.022
0.360050675,0,-5.5297,-399.538
0.362052674,0,-6.32874,-398.977
0.364051406,0,-7.12524,-398.338
0.366050834,0,-7.92063,-397.622
0.368049380,0,-8.71411,-396.829
0.370050405,0,-9.50688,-395.957
0.372048774,0,-10.2967,-395.011
0.374052254,0,-11.0866,-393.985
0.376058159,0,-11.8753,-392.882
0.378050151,0,-12.6561,-391.711
0.380030978,0,-13.4302,-390.473
0.382048783,0,-14.2161,-389.137
0.384029525,0,-14.9848,-387.752
0.386048710,0,-15.7655,-386.266
0.388052318,0,-16.5371,-384.718
0.390050718,0,-17.3035,-383.102
0.392051851,0,-18.0677,-381.411
0.394049636,0,-18.827,-379.652
0.396051062,0,-19.5841,-377.819
0.398039753,0,-20.3327,-375.929
0.400048623,0,-21.0849,-373.95
0.402048259,0,-21.8296,-371.911
0.404049282,0,-22.5706,-369.803
0.406048528,0,-23.3067,-367.63
0.408051380,0,-24.0397,-365.386
0.410033386,0,-24.7605,-363.101
0.412026543,0,-25.4807,-360.739
0.414048535,0,-26.2064,-358.278
0.416050200,0,-26.9198,-355.778
0.418043353,0,-27.6251,-353.227
0.420047985,0,-28.3292,-350.599
0.422048337,0,-29.0265,-347.916
0.424048799,0,-29.7184,-345.174
0.426048885,0,-30.4046,-342.372
0.428049384,0,-31.0852,-339.513
0.430050970,0,-31.7604,-336.594
0.432050098,0,-32.4289,-333.623
0.434051101,0,-33.0919,-330.594
0.436048191,0,-33.7475,-327.516
0.438048290,0,-34.3979,-324.38
0.440049090,0,-35.0421,-321.19
0.442049611,0,-35.6798,-317.949
0.444047208,0,-36.31,-314.662
0.446053084,0,-36.9362,-311.312
0.448047793,0,-37.5521,-307.931
0.450048935,0,-38.1632,-304.491
0.452051167,0,-38.7676,-301.003
0.454046765,0,-39.363,-297.48
0.456046735,0,-39.9526,-293.904
0.458052660,0,-40.5367,-290.273
0.460049742,0,-41.1109,-286.614
0.462048277,0,-41.6782,-282.911
0.464050382,0,-42.239,-279.159
0.466051116,0,-42.7918,-275.369
0.468052058,0,-43.3371,-271.539
0.470050120,0,-43.8738,-267.676
0.472048657,0,-44.4029,-263.774
0.474050716,0,-44.9251,-259.828
0.476051546,0,-45.439,-255.848
0.478054369,0,-45.9454,-251.829
0.480048813,0,-46.4416,-247.792
0.482047209,0,-46.9307,-243.714
0.484049635,0,-47.4125,-239.595
0.486051461,0,-47.8859,-235.445
0.488048014,0,-48.3498,-231.275
0.490047856,0,-48.806,-227.068
0.492048512,0,-49.2539,-222.83
0.494051018,0,-49.6937,-218.559
0.496048818,0,-50.1239,-214.271
0.498051844,0,-50.5466,-209.944
0.500047635,0,-50.9591,-205.607
0.502049455,0,-51.3642,-201.231
0.504050237,0,-51.7602,-196.832
0.506048701,0,-52.1469,-192.415
0.508055062,0,-52.5263,-187.957
0.510049757,0,-52.8945,-183.503
0.512048929,0,-53.2547,-179.017
0.514052228,0,-53.6065,-174.5
0.516043525,0,-53.9473,-169.99
0.518043122,0,-54.2803,-165.442
0.520043376,0,-54.6044,-160.874
0.522048326,0,-54.9201,-156.276
0.524052349,0,-55.2263,-151.663
0.526043921,0,-55.5215,-147.061
0.528047950,0,-55.8092,-142.414
0.530048099,0,-56.0871,-137.761
0.532047616,0,-56.3555,-133.094
0.534048345,0,-56.6148,-128.409
0.536047893,0,-56.8645,-123.714
0.538051314,0,-57.1053,-118.996
0.540051756,0,-57.3362,-114.272
0.542047885,0,-57.5573,-109.546
0.544051132,0,-57.7696,-104.792
0.546050515,0,-57.972,-100.037
0.548046946,0,-58.1646,-95.2774
0.550042993,0,-58.3476,-90.5093
0.552050030,0,-58.522,-85.7055
0.554050121,0,-58.6862,-80.9096
0.556050578,0,-58.8409,-76.1045
0.558047176,0,-58.9857,-71.301
0.560050595,0,-59.1212,-66.4739
0.562059248,0,-59.2475,-61.6274
0.564051529,0,-59.3631,-56.8142
0.566047677,0,-59.4692,-51.986
0.568047031,0,-59.5659,-47.1449
0.570049137,0,-59.653,-42.2924
0.572049375,0,-59.7303,-37.4403
0.574049956,0,-59.798,-32.5836
0.576048665,0,-59.8558,-27.7283
0.578049546,0,-59.904,-22.8649
0.580036210,0,-59.9422,-18.0339
0.582046551,0,-59.9711,-13.1435
0.584048959,0,-59.9901,-8.27109
0.586049409,0,-59.9993,-3.40265
0.588053327,0,-59.9988,1.47456
0.590050080,0,-59.9886,6.33419
0.592047229,0,-59.9687,11.1942
0.594047451,0,-59.939,16.0605
0.596021549,0,-59.9002,20.8617
0.598047865,0,-59.8504,25.7879
0.600027028,0,-59.7922,30.5969
0.602027209,0,-59.7237,35.454
0.604050352,0,-59.6446,40.3633
0.606050485,0,-59.5566,45.2127
0.608052182,0,-59.4588,50.0614
0.610051675,0,-59.3514,54.8998
0.612051108,0,-59.2344,59.7326
0.614047711,0,-59.1079,64.5525
0.616048259,0,-58.9715,69.3755
0.618050807,0,-58.8254,74.1962
0.620047610,0,-58.67,78.9957
0.622049566,0,-58.5047,83.7994
0.624048205,0,-58.33,88.5866
0.626049928,0,-58.1455,93.3721
0.628051068,0,-57.9515,98.1465
0.630051136,0,-57.748,102.908
0.632048285,0,-57.5354,107.652
0.634051968,0,-57.3126,112.4
0.636049846,0,-57.0809,117.123
0.638047625,0,-56.8399,121.833
0.640046361,0,-56.5893,126.532
0.642028739,0,-56.3316,131.179
0.644047661,0,-56.0596,135.897
0.646042310,0,-55.7816,140.544
0.648044555,0,-55.4932,145.193
0.650048176,0,-55.1953,149.829
0.652049049,0,-54.8886,154.442
0.654050764,0,-54.5725,159.04
0.656048993,0,-54.2479,163.611
0.658046086,0,-53.9143,168.161
0.660050184,0,-53.5705,172.708
0.662050066,0,-53.2183,177.225
0.664048428,0,-52.8574,181.717
0.666015524,0,-52.4935,186.119
0.668014879,0,-52.1147,190.571
0.670048662,0,-51.7202,195.076
0.672046536,0,-51.3239,199.477
0.674049164,0,-50.9178,203.865
0.676014006,0,-50.5109,208.145
0.678045549,0,-50.0814,212.544
0.680007586,0,-49.6581,216.767
0.682050370,0,-49.2086,221.135
0.684045386,0,-48.7611,225.373
0.686051384,0,-48.3026,229.605
0.688049107,0,-47.8377,233.789
0.690013712,0,-47.3723,237.875
0.692046572,0,-46.8824,242.07
0.694045518,0,-46.3924,246.162
0.696046429,0,-45.8937,250.226
0.698047623,0,-45.3869,254.255
0.700042891,0,-44.8736,258.238
0.702047770,0,-44.3499,262.204
0.704046917,0,-43.8199,266.123
0.706023062,0,-43.2883,269.959
0.708039853,0,-42.7379,273.835
0.710038987,0,-42.1848,277.638
0.712041041,0,-41.6233,281.406
0.714041193,0,-41.0549,285.129
0.716039850,0,-40.4795,288.808
0.718040046,0,-39.8963,292.446
0.720041122,0,-39.3057,296.042
0.722042698,0,-38.7078,299.594
0.724040613,0,-38.104,303.094
0.726041814,0,-37.4923,306.553
0.728042391,0,-36.8739,309.963
0.730043172,0,-36.2486,313.324
0.732042766,0,-35.6171,316.635
0.734042530,0,-34.9791,319.895
0.736042075,0,-34.3346,323.103
0.738042260,0,-33.6836,326.261
0.740043873,0,-33.0259,329.367
0.742041376,0,-32.3634,332.413
0.744043736,0,-31.6933,335.412
0.746042870,0,-31.0183,338.349
0.748024015,0,-30.3438,341.204
0.750024543,0,-29.6569,344.03
0.752031820,0,-28.9622,346.806
0.754013935,0,-28.2708,349.489
0.756039185,0,-27.5589,352.169
0.758039097,0,-26.8507,354.754
0.760048663,0,-26.1339,357.289
0.762041239,0,-25.4184,359.74
0.764041383,0,-24.6952,362.137
0.766042972,0,-23.9669,364.471
0.768041101,0,-23.2352,366.736
0.770042739,0,-22.4978,368.938
0.772042378,0,-21.7569,371.072
0.774043234,0,-21.0113,373.139
0.776041139,0,-20.2628,375.135
0.778042549,0,-19.5091,377.066
0.780042161,0,-18.7523,378.925
0.782043862,0,-17.9911,380.716
0.784042704,0,-17.2275,382.433
0.786042092,0,-16.4604,384.079
0.788027091,0,-15.6957,385.642
0.790041891,0,-14.9164,387.155
0.792042587,0,-14.1397,388.584
0.794043538,0,-13.3601,389.939
0.796043942,0,-12.5781,391.22
0.798041731,0,-11.7947,392.424
0.800042969,0,-11.0077,393.554
0.802047586,0,-10.2172,394.611
0.804051199,0,-9.42504,395.591
0.806053608,0,-8.63154,396.493
0.808051232,0,-7.83826,397.316
0.810048068,0,-7.04375,398.062
0.812030345,0,-6.25369,398.727
0.814050841,0,-5.44714,399.325
0.816051521,0,-4.64744,399.839
0.818050591,0,-3.84747,400.275
0.820051340,0,-3.04607,400.633
0.822050306,0,-2.24479,400.912
0.824047122,0,-1.44394,401.112
0.826046844,0,-0.641633,401.234
0.828051363,0,0.162723,401.277
0.830029705,0,0.956544,401.242
0.832051421,0,1.76758,401.127
0.834051398,0,2.56954,400.934
0.836028167,0,3.36171,400.666
0.838052431,0,4.17224,400.312
0.840049986,0,4.97125,399.884
0.842051594,0,5.77091,399.377
0.844047618,0,6.56721,398.794
0.846054078,0,7.36639,398.129
0.848035395,0,8.15413,397.396
0.850046400,0,8.95207,396.575
0.852048927,0,9.74488,395.68
0.854045420,0,10.5334,394.712
0.856046426,0,11.3217,393.665
0.858048939,0,12.1083,392.541
0.860041275,0,12.8886,391.348
0.862017905,0,13.6603,390.09
0.864021350,0,14.4398,388.742
0.866047651,0,15.2253,387.303
0.868048718,0,15.9981,385.808
0.870046652,0,16.7666,384.242
0.872048169,0,17.5332,382.602
0.874051025,0,18.297,380.888
0.876051310,0,19.0562,379.106
0.878047875,0,19.8103,377.256
0.880051103,0,20.5632,375.331
0.882048044,0,21.3097,373.343
0.884047794,0,22.0532,371.283
0.886051170,0,22.7939,369.152
0.888048657,0,23.528,366.961
0.890050410,0,24.2591,364.699
0.892049585,0,24.9848,362.374
0.894047518,0,25.7052,359.987
0.896048933,0,26.422,357.531
0.898052316,0,27.1345,355.01
0.900051957,0,27.8405,352.432
0.902030006,0,28.5338,349.821
0.904051333,0,29.2367,347.092
0.906047858,0,29.9256,344.337
0.908030033,0,30.604,341.543
0.910050423,0,31.2897,338.638
0.912049825,0,31.9623,335.705
0.914049828,0,32.6293,332.716
0.916029555,0,33.2835,329.703
0.918051002,0,33.9452,326.571
0.920047080,0,34.5924,323.426
0.922051852,0,35.236,320.214
0.924048726,0,35.8705,316.964
0.926034195,0,36.495,313.682
0.928050148,0,37.1222,310.3
0.930049089,0,37.7374,306.897
0.932056863,0,38.3484,303.432
0.934058447,0,38.9505,299.93
0.936051675,0,39.543,296.397
0.938049389,0,40.1298,292.812
0.940046756,0,40.7092,289.183
0.942047230,0,41.2822,285.506
0.944036719,0,41.8447,281.807
0.946051243,0,42.4067,278.019
0.948048411,0,42.9562,274.224
0.950053470,0,43.5003,270.374
0.952047878,0,44.0337,266.507
0.954048653,0,44.5611,262.589
0.956033647,0,45.0765,258.666
0.958045372,0,45.5908,254.654
0.960033637,0,46.0912,250.654
0.962051630,0,46.5908,246.559
0.964046031,0,47.0764,242.479
0.966071865,0,47.5613,238.302
0.968027398,0,48.0214,234.239
0.970050006,0,48.4887,230.005
0.972050811,0,48.9426,225.787
0.974049900,0,49.3876,221.544
0.976053204,0,49.825,217.263
0.978040619,0,50.2504,212.988
0.980037722,0,50.6693,208.667
0.982046430,0,51.0819,204.294
0.984041192,0,51.4828,199.926
0.986042627,0,51.8764,195.519
0.988042742,0,52.2608,191.091
0.990042712,0,52.6363,186.64
0.992044132,0,53.0031,182.164
0.994051726,0,53.362,177.653
0.996050320,0,53.7103,173.141
0.998051656,0,54.05,168.602
1.000051171,0,54.3803,164.049
1.002049608,0,54.7013,159.478
1.004049315,0,55.0134,154.887
1.006040813,0,55.315,150.298
1.008051069,0,55.6101,145.648
1.010050878,0,55.8944,141.006
1.012048114,0,56.1691,136.355
1.014048750,0,56.4348,131.681
1.016047971,0,56.6911,126.995
1.018050964,0,56.9384,122.288
1.020047746,0,57.1755,117.581
1.022050976,0,57.4039,112.847
1.024050151,0,57.6224,108.111
1.026049045,0,57.8314,103.364
1.028052377,0,58.0313,98.5956
1.030049786,0,58.2211,93.831
1.032051253,0,58.4018,89.047
1.034048498,0,58.5724,84.264
1.036051066,0,58.734,79.4596
1.038050215,0,58.8856,74.6553
1.040050958,0,59.0278,69.8395
1.042048578,0,59.1601,65.0243
1.044050736,0,59.283,60.1915
1.046048088,0,59.396,55.3644
1.048047800,0,59.4994,50.5259
1.050050148,0,59.5933,45.6761
1.052050686,0,59.6774,40.8261
1.054049108,0,59.7518,35.9772
1.056048593,0,59.8164,31.1222
1.058050214,0,59.8714,26.2589
1.060026743,0,59.9162,21.454
1.062049103,0,59.9521,16.5356
1.064049356,0,59.9779,11.6693
1.066047802,0,59.9939,6.80624
1.068037759,0,60.0002,1.96319
1.070051480,0,59.9968,-2.93788
1.072028009,0,59.9838,-7.74816
1.074050836,0,59.9607,-12.6703
1.076052661,0,59.928,-17.5402
1.078054295,0,59.8856,-22.4078
1.080023853,0,59.8344,-27.1953
1.082020589,0,59.7728,-32.0461
1.084047471,0,59.7004,-36.967
1.086015706,0,59.6206,-41.7419
1.088053093,0,59.528,-46.6804
1.090048616,0,59.4276,-51.5127
1.092022858,0,59.3188,-56.2884
1.094053451,0,59.1971,-61.1948
1.096051293,0,59.0676,-66.0158
1.098056801,0,58.9279,-70.8487
1.100053535,0,58.7793,-75.6532
1.102050566,0,58.621,-80.4508
1.104050916,0,58.4529,-85.2481
1.106055421,0,58.2748,-90.0467
1.108049639,0,58.0881,-94.8114
1.110050201,0,57.8912,-99.5814
1.112031746,0,57.6869,-104.296
1.114055983,0,57.4685,-109.101
1.116018128,0,57.2476,-113.747
1.118049875,0,57.0092,-118.546
1.120050680,0,56.7649,-123.259
1.122051429,0,56.5112,-127.959
1.124047937,0,56.2487,-132.635
1.126051404,0,55.976,-137.313
1.128053334,0,55.6941,-141.972
1.130052499,0,55.4033,-146.609
1.132045499,0,55.1042,-151.215
1.134050912,0,54.794,-155.833
1.136053431,0,54.4751,-160.427
1.138051547,0,54.1477,-164.993
1.140048081,0,53.8115,-169.536
1.142056495,0,53.4641,-174.086
1.144054177,0,53.1096,-178.592
1.146055370,0,52.7454,-183.085
1.148049863,0,52.3736,-187.541
1.150050973,0,51.9916,-191.989
1.152053960,0,51.6004,-196.419
1.154054558,0,51.2009,-200.819
1.156051913,0,50.7932,-205.187
1.158053819,0,50.3759,-209.54
1.160054055,0,49.9503,-213.864
1.162053058,0,49.5163,-218.157
1.164056490,0,49.0729,-222.432
1.166047988,0,48.6236,-226.654
1.168047618,0,48.164,-230.863
1.170047989,0,47.6959,-235.044
1.172031741,0,47.2235,-239.16
1.174047270,0,46.7352,-243.309
1.176046833,0,46.2426,-247.393
1.178047223,0,45.7416,-251.445
1.180048683,0,45.2323,-255.465
1.182046931,0,44.7159,-259.443
1.184053585,0,44.1893,-263.402
1.186045755,0,43.6587,-267.295
1.188030776,0,43.1224,-271.137
1.190048756,0,42.5694,-275.003
1.192019959,0,42.0218,-278.741
1.194052325,0,41.4495,-282.554
1.196047917,0,40.8801,-286.256
1.198050264,0,40.3014,-289.928
1.200049209,0,39.7164,-293.551
1.202051042,0,39.1234,-297.135
1.204050535,0,38.5239,-300.669
1.206053243,0,37.9165,-304.163
1.208050661,0,37.3038,-307.601
1.210051305,0,36.6833,-310.996
1.212030154,0,36.063,-314.306
1.214032743,0,35.4286,-317.607
1.216054032,0,34.7817,-320.887
1.218050741,0,34.1362,-324.075
1.220050715,0,33.4833,-327.216
1.222054906,0,32.8228,-330.309
1.224030747,0,32.1658,-333.306
1.226048041,0,31.4888,-336.31
1.228049125,0,30.8114,-339.233
1.230047651,0,30.1292,-342.096
1.232046470,0,29.4412,-344.901
1.234030561,0,28.7528,-347.627
1.236048742,0,28.0471,-350.34
1.238047063,0,27.3431,-352.966
1.240052945,0,26.6312,-355.539
1.242030963,0,25.9242,-358.016
1.244048071,0,25.1984,-360.478
1.246054357,0,24.4715,-362.862
1.248051026,0,23.7436,-365.17
1.250072362,0,23.002,-367.441
1.252055596,0,22.27,-369.603
1.254050302,0,21.5296,-371.71
1.256047930,0,20.784,-373.753
1.258049988,0,20.0328,-375.733
1.260056545,0,19.2759,-377.647
1.262049825,0,18.5204,-379.479
1.264050099,0,17.7587,-381.247
1.266047833,0,16.9945,-382.941
1.268049727,0,16.2255,-384.568
1.270051109,0,15.4535,-386.121
1.272049390,0,14.6797,-387.599
1.274049209,0,13.9024,-389.005
1.276047943,0,13.1229,-390.336
1.278048969,0,12.3399,-391.594
1.280030557,0,11.5622,-392.766
1.282050245,0,10.7672,-393.884
1.284052005,0,9.97721,-394.916
1.286047779,0,9.18761,-395.869
1.288050359,0,8.39352,-396.748
1.290045474,0,7.60075,-397.548
1.292048899,0,6.8032,-398.273
1.294049829,0,6.0053,-398.92
1.296043275,0,5.20922,-399.486
1.298046843,0,4.40807,-399.978
1.300024310,0,3.61651,-400.386
1.302070048,0,2.79689,-400.728
1.304026872,0,2.01236,-400.978
1.306052344,0,1.19991,-401.157
1.308048799,0,0.398864,-401.255
1.310021169,0,-0.392599,-401.275
1.312044187,0,-1.20431,-401.216
1.314045685,0,-2.00714,-401.078
1.316046240,0,-2.8092,-400.861
1.318045253,0,-3.6101,-400.566
1.320045527,0,-4.41079,-400.193
1.322049062,0,-5.21192,-399.74
1.324047443,0,-6.00997,-399.21
1.326030267,0,-6.80064,-398.608
1.328046244,0,-7.60319,-397.917
1.330046377,0,-8.39795,-397.154
1.332048078,0,-9.19168,-396.313
1.334046873,0,-9.98246,-395.397
1.336047256,0,-10.7719,-394.403
1.338048335,0,-11.5596,-393.333
1.340046809,0,-12.3439,-392.189
1.342047533,0,-13.1268,-390.968
1.344048170,0,-13.907,-389.673
1.346046688,0,-14.6837,-388.304
1.348045562,0,-15.4578,-386.862
1.350053492,0,-16.2323,-385.339
1.352030668,0,-16.9918,-383.769
1.354048667,0,-17.7637,-382.093
1.356051510,0,-18.5264,-380.358
1.358026685,0,-19.2751,-378.577
1.360052294,0,-20.039,-376.68
1.362031443,0,-20.7817,-374.757
1.364050616,0,-21.5353,-372.726
1.366048807,0,-22.277,-370.648
1.368048989,0,-23.0151,-368.5
1.370053868,0,-23.7506,-366.281
1.372053512,0,-24.4796,-364.001
1.374032999,0,-25.1967,-361.68
1.376039204,0,-25.9187,-359.263
1.378051525,0,-26.6379,-356.776
1.380048300,0,-27.3465,-354.244
1.382054283,0,-28.0532,-351.639
1.384050818,0,-28.7513,-348.985
1.386052108,0,-29.4457,-346.265
1.388052250,0,-30.1341,-343.487
1.390053498,0,-30.8172,-340.649
1.392049997,0,-31.493,-337.76
1.394032731,0,-32.1584,-334.835
1.396053808,0,-32.8305,-331.798
1.398055592,0,-33.4901,-328.734
1.400033807,0,-34.1358,-325.654
1.402054940,0,-34.7892,-322.453
1.404054873,0,-35.4292,-319.233
1.406032860,0,-36.0559,-315.998
1.408024063,0,-36.6802,-312.692
1.410027754,0,-37.3016,-309.316
1.412018900,0,-37.9125,-305.913
1.414046675,0,-38.5274,-302.399
1.416052150,0,-39.1286,-298.877
1.418048195,0,-39.7199,-295.326
1.420052797,0,-40.3065,-291.715
1.422050305,0,-40.8837,-288.073
1.424050356,0,-41.4543,-284.383
1.426051755,0,-42.0179,-280.649
1.428050867,0,-42.5733,-276.878
1.430053105,0,-43.1219,-273.061
1.432053016,0,-43.6623,-269.21
1.434051309,0,-44.1944,-265.323
1.436049932,0,-44.7188,-261.398
1.438052529,0,-45.2363,-257.429
1.440060662,0,-45.7472,-253.413
1.442050163,0,-46.2454,-249.4
1.444050299,0,-46.7382,-245.332
1.446053873,0,-47.2235,-241.223
1.448053746,0,-47.6997,-237.09
1.450053386,0,-48.1676,-232.925
1.452054858,0,-48.6275,-228.727
1.454053127,0,-49.0782,-224.505
1.456049865,0,-49.5202,-220.258
1.458054222,0,-49.9552,-215.966
1.460047811,0,-50.3793,-211.671
1.462051563,0,-50.7969,-207.326
1.464053243,0,-51.2054,-202.961
1.466048156,0,-51.6037,-198.585
1.468028263,0,-51.9905,-194.218
1.470048393,0,-52.376,-189.739
1.472047584,0,-52.7487,-185.283
1.474048472,0,-53.1127,-180.802
1.476046737,0,-53.4672,-176.305
1.478026104,0,-53.8095,-171.83
1.480045701,0,-54.1496,-167.244
1.482046261,0,-54.4774,-162.683
1.484046948,0,-54.796,-158.102
1.486047555,0,-55.1054,-153.503
1.488047768,0,-55.4055,-148.888
1.490047988,0,-55.6964,-144.257
1.492031062,0,-55.9756,-139.649
1.494047088,0,-56.25,-134.95
1.496047545,0,-56.513,-130.272
1.498048808,0,-56.7666,-125.577
1.500029022,0,-57.0084,-120.919
1.502049106,0,-57.2454,-116.154
1.504048633,0,-57.4706,-111.425
1.506048401,0,-57.6863,-106.684
1.508030767,0,-57.8908,-101.973
1.510047624,0,-58.0892,-97.1695
1.512047773,0,-58.2764,-92.3954
1.514047167,0,-58.4539,-87.6136
1.516048457,0,-58.6221,-82.8182
1.518057168,0,-58.7812,-77.9965
1.520043125,0,-58.929,-73.2216
1.522053673,0,-59.0689,-68.3801
1.524050645,0,-59.1982,-63.5644
1.526051144,0,-59.3181,-58.7337
1.528051319,0,-59.4284,-53.898
1.530053789,0,-59.529,-49.0514
1.532045866,0,-59.6195,-44.225
1.534049256,0,-59.7008,-39.3668
1.536048400,0,-59.7722,-34.515
1.538046444,0,-59.8339,-29.6625
1.540047698,0,-59.886,-24.7993
1.542045634,0,-59.9283,-19.9417
